-823655    290.4    13553.9    1148.4    -10404.7    18003.1    -1846.6    -18853.3    3182.9    4495.3    -1601    4617.3    -6314    10833.9    342    -15933.6    -1341.7    -1033.2    645.2    -10087.5    -1714    1924.5    6705.6    -9259.8    8554.4    4558.6    4001.4    -706.7    18197.8    -4108.6    -3233.1    -5961.2    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    
-774969    304.6    13570.6    1151.8    -10386.2    18009.7    -1852.6    -18865.7    3177.8    4496    -1591.2    4630.2    -6318    10831.6    357.5    -15935.7    -1341.9    -1034.5    635.8    -10090.3    -1702.1    1930.8    6711.1    -9268.2    8563.3    4546.6    4006.9    -719.7    18201.5    -4107.5    -3247.3    -5950.6    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    
-616932    311.4    13557.8    1162.9    -10380    17984.7    -1859.1    -18847.4    3176.6    4480    -1589.7    4630.7    -6331.7    10826.3    346.5    -15919.3    -1341.1    -1030    641.5    -10075.8    -1706.6    1928.1    6697.3    -9261.7    8561.7    4537.8    4002    -715.5    18188.5    -4084.1    -3232.9    -5926.9    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    
-370986    295.6    13547.1    1143.6    -10363.7    17984.1    -1851.3    -18848.4    3192.4    4494.1    -1589.3    4615.9    -6329.6    10829.1    342.8    -15911.4    -1323.6    -1035.8    653.9    -10072.7    -1695.1    1926.4    6686    -9252.6    8567.4    4544.5    4003.2    -713    18187    -4083.5    -3226.3    -5944.4    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    
-72783.1    308.5    13547.4    1148.8    -10371.3    17997.4    -1851.7    -18845.2    3172.3    4493.3    -1606.8    4605.2    -6313.4    10841.2    348    -15923.8    -1343.2    -1038.3    647.1    -10088.1    -1708.3    1933.7    6707.3    -9258.2    8551.2    4547.5    4006    -717.2    18192.1    -4104.3    -3232.7    -5943.7    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    
235763    308.2    13562.1    1152.1    -10377.9    18010.9    -1866.3    -18861.3    3178.3    4491.8    -1589.3    4618.1    -6327.2    10840.9    366.1    -15942.7    -1337.9    -1044    646.9    -10090.2    -1716.3    1940.9    6690    -9251.3    8568.4    4537.9    4003    -706.4    18200.1    -4097.5    -3240.3    -5940.7    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    
511436    312.5    13558.6    1152.9    -10372.2    18005.6    -1852.3    -18854.6    3184.4    4500.5    -1599    4625    -6338.9    10842.1    348.6    -15932.7    -1345.4    -1042.9    642.3    -10085.3    -1707.1    1943    6699.4    -9252.6    8578    4545.3    4002.2    -713.4    18210.4    -4109.6    -3228.4    -5946.7    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    
714978    304.2    13561.6    1170.3    -10390.9    18007.5    -1852.8    -18870.9    3178    4488    -1594.5    4618.7    -6336.4    10843.2    367.7    -15924.7    -1343.1    -1037.9    640.1    -10077.1    -1689.2    1931.1    6685.5    -9261.2    8573.9    4542.8    4018.8    -698.6    18208.4    -4096.5    -3226.9    -5947.2    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    
818240    304.1    13557.4    1168.8    -10391.2    18013.5    -1840.1    -18855.2    3173.4    4475.9    -1596.9    4612.3    -6326.4    10838.1    346.9    -15922.8    -1350.3    -1051.7    643.7    -10085.6    -1688.1    1932.8    6690.2    -9254    8559    4545.2    3999.3    -713    18197.3    -4094.6    -3238.1    -5954.5    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    
807741    303.1    13571.2    1161.8    -10398.2    18002.2    -1854.4    -18854.4    3166.9    4489.2    -1598    4607.6    -6334.9    10833.6    358.3    -15910.8    -1336.1    -1042.6    655.8    -10082    -1698.7    1930.3    6688.2    -9247.9    8568.4    4549    3992.4    -697.9    18198.2    -4083.2    -3220.5    -5939.1    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    
684925    290.4    13581.1    1153.2    -10411.6    18008.8    -1865.3    -18864.7    3168.3    4497.4    -1594.6    4603.4    -6331.1    10839.7    360    -15918    -1338.6    -1049.7    654.9    -10084.9    -1704.7    1927.7    6690.3    -9263.7    8569    4552.5    4005.6    -699.4    18208.7    -4089.5    -3221.7    -5938.9    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    
466143    308.3    13558    1163    -10413.5    18017.9    -1865.5    -18852.4    3195.5    4486.8    -1605.3    4626.6    -6337.3    10846.2    363.4    -15906.2    -1350.9    -1032    653.3    -10070.8    -1695.9    1923.3    6697.2    -9247.3    8569.1    4551.4    4017.6    -705.7    18214.5    -4100    -3218.1    -5937    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    
181862    311.1    13557.8    1155.7    -10420.3    18021.4    -1867.8    -18863.4    3189.4    4486.8    -1607.8    4619.3    -6335.7    10836.5    364.1    -15924.7    -1352.9    -1040.5    657.2    -10079.9    -1692.3    1925    6699.2    -9244.5    8567    4537.3    4002.5    -703.3    18207.9    -4101.7    -3238.7    -5939.9    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    
-128072    304.4    13556.8    1158.1    -10411.7    18001.9    -1867.3    -18838.8    3178.8    4475.7    -1604.6    4601.2    -6333    10844.7    364.3    -15926.7    -1340.3    -1037.6    659.7    -10077    -1697.5    1935.1    6694.4    -9270.9    8579.3    4556.2    3996.6    -712.1    18196.4    -4098.6    -3233.4    -5929.5    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    
-420174    312.6    13557.9    1166.7    -10410.3    18002.6    -1867    -18842.6    3165.5    4485.4    -1615.5    4604.8    -6330.3    10834.4    359.7    -15922.9    -1339.9    -1038.5    658.2    -10092.8    -1704.6    1934.3    6694.1    -9253.5    8573.5    4543.1    4013.7    -703.6    18202.3    -4100.9    -3233.8    -5942.8    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    
-652713    309.3    13553.1    1154.2    -10399.2    17995.3    -1865    -18843.4    3179.5    4488.2    -1601.7    4599.5    -6336.3    10840.3    357.8    -15929.6    -1349.6    -1041.7    663.3    -10080.1    -1713.6    1917.5    6687.6    -9267.1    8568.9    4540.2    3980.4    -710.2    18205.9    -4097.8    -3220.2    -5934.8    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    
-792467    292.9    13570.8    1139.6    -10400.7    18006    -1875.1    -18858.2    3171.9    4484.1    -1588    4611.1    -6325.3    10841.6    366.4    -15921.5    -1342.6    -1044.3    660.8    -10087.3    -1703.8    1915.3    6689    -9256.3    8557.7    4547.1    4005.8    -701.6    18207.5    -4110    -3237.5    -5938.2    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    
-820959    299.7    13554.7    1158    -10400.5    18006    -1861.9    -18863.2    3175    4486.1    -1595.9    4617.8    -6348.9    10839.5    370.3    -15936.2    -1336.8    -1054.9    661.6    -10087.7    -1694.9    1925.2    6703.4    -9263.9    8561.7    4538.4    4007.4    -711.2    18209.7    -4100.2    -3227.6    -5942.6    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    
-734328    312.9    13564.7    1148.3    -10386.9    17999.3    -1876.1    -18858.4    3187.3    4484.7    -1602.2    4609.9    -6345.4    10825.2    363.7    -15921.8    -1341.1    -1045.9    669.1    -10085    -1712.2    1931.7    6684    -9259.8    8567.6    4546.8    3998.1    -717.4    18215.1    -4103.5    -3218.3    -5925.2    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    
-543597    299.9    13551.2    1160.7    -10379.8    18002.8    -1868.5    -18829.4    3182.1    4474.1    -1597.4    4621.8    -6338.1    10833.6    338.5    -15919.7    -1348.6    -1057.1    652.5    -10064.3    -1701.9    1920    6689.5    -9250.8    8549.3    4544.4    3990.1    -703    18195.6    -4092.8    -3214.4    -5936.9    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    
-275682    308.8    13548.8    1162.8    -10375.4    17980.1    -1848.3    -18845.6    3178.1    4482.5    -1585.9    4624.1    -6340.2    10828    358.8    -15900.9    -1326.3    -1045.7    649.1    -10078.1    -1699.3    1922.2    6682.2    -9253.9    8548.9    4543.2    3984.4    -706.4    18194.4    -4104.6    -3225.2    -5937.1    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    
30995.9    319.4    13547.4    1153.3    -10375.9    17993.9    -1857.8    -18857.6    3195.9    4498.6    -1587.6    4616.9    -6343.9    10838.3    365.3    -15920    -1337.1    -1029.1    657.5    -10087    -1694    1920.4    6692.2    -9251.8    8575    4545.1    4003.4    -712.8    18195.6    -4094.4    -3242.1    -5946.2    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    
333463    305    13561.1    1173.9    -10391.3    18023.2    -1863.4    -18851.6    3183.9    4486.8    -1592.6    4620.8    -6341.5    10839.6    353.5    -15915.5    -1338.1    -1045.3    661.2    -10088.3    -1706.4    1923.7    6683.9    -9255.3    8554.3    4548.2    4004.1    -718.8    18203.6    -4099.1    -3219.7    -5946.2    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    
588947    298.2    13551.3    1147.8    -10399.7    17996.5    -1862.7    -18843.3    3166.4    4486.8    -1585.4    4623.3    -6341.3    10837.4    365.7    -15922.3    -1338.5    -1051.1    658.2    -10083.6    -1705.4    1927.7    6698.8    -9249.1    8565.5    4547.5    4013    -713.1    18208.4    -4103.2    -3223.4    -5947.7    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    
761501    298.4    13560.3    1154.2    -10396.6    17998.9    -1860.7    -18860.1    3185.8    4491.1    -1609    4612.8    -6337.7    10827.2    360    -15922.1    -1339.2    -1050.6    655.8    -10081.6    -1706.9    1923.2    6700.2    -9243.9    8564.1    4539.6    4007    -706.9    18203.1    -4110.3    -3234.5    -5936.3    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    
827579    306.6    13560.9    1157.3    -10405.3    18005.9    -1863.8    -18846    3183.2    4481    -1594.3    4622.1    -6336    10834.3    353.8    -15913.3    -1349.4    -1052    656.9    -10072.9    -1687.3    1923.3    6698.1    -9252.8    8570.1    4540.3    3991.3    -707.4    18204.1    -4109.9    -3220.8    -5943.9    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    
778816    306.2    13556.6    1152.5    -10406.6    17997.7    -1845.8    -18848.6    3188.9    4487.7    -1599    4614.9    -6347.1    10831.8    355.2    -15925.5    -1354.6    -1051.5    654    -10081.5    -1696.1    1932.3    6681.4    -9251.5    8566    4551.1    3991.9    -699    18199.7    -4101.5    -3223.5    -5944.7    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    
621412    300.6    13559.6    1167.3    -10417.2    17996.4    -1870.8    -18851.1    3187.2    4479.2    -1612.3    4608.5    -6350.7    10833.5    363.2    -15908.5    -1356.8    -1039.7    653.8    -10093.9    -1700.7    1935    6718.3    -9258.7    8559    4544.7    3993.8    -707.5    18195.8    -4095.8    -3220.2    -5945.7    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    
376790    297.9    13555    1149.2    -10424.4    18020.2    -1860.8    -18858.5    3180.1    4487.8    -1612.8    4623.7    -6342.6    10836.1    359    -15909.2    -1347.8    -1046.7    645.7    -10079.6    -1699.3    1938.5    6704.7    -9250.3    8566.1    4534.2    3989.7    -706.2    18214.7    -4102.5    -3220.5    -5930.6    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    
79319.9    300    13556.8    1163    -10408.5    18006.3    -1851.6    -18859.4    3182.8    4499.7    -1605.9    4618.9    -6340.1    10843.2    348.7    -15925.5    -1342.8    -1042    651.6    -10098.3    -1700.6    1928.2    6696.6    -9251.7    8562.3    4546.3    4002    -695    18201    -4103    -3239.6    -5929.7    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    
-229375    300.9    13550    1161.3    -10409.4    18004.8    -1855.3    -18848.6    3174.8    4486.2    -1608.2    4616    -6337.2    10829    354.1    -15916.7    -1348.9    -1048.5    651.2    -10081.8    -1708.8    1934.8    6684    -9251.4    8568.7    4547.5    4007.7    -711.5    18216.3    -4106.4    -3225.6    -5937.4    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    
-505789    295.5    13550.4    1154.9    -10413.1    18018.3    -1865.1    -18856    3165.5    4479.8    -1615.1    4613.4    -6332.8    10826.3    346.9    -15925.1    -1342.2    -1040.4    650.5    -10071.9    -1723.6    1929.7    6702.1    -9242.4    8567.8    4542.5    3996.2    -705.9    18208.9    -4101.5    -3227.5    -5944.9    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    
-710331    303.4    13557.6    1167.1    -10407.4    17999.4    -1864.1    -18857.7    3166.9    4489.5    -1605.2    4616.5    -6340.1    10829.7    348.4    -15902.8    -1349.8    -1052.5    659.5    -10086.9    -1701.1    1933.5    6692.7    -9241.3    8567.4    4548.3    4001.2    -697.2    18205.1    -4112.7    -3225.5    -5931.2    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    
-814138    294.3    13554    1178.5    -10407.8    18007.5    -1861    -18859    3167.3    4486.6    -1601.7    4606.7    -6341.8    10828.3    355.9    -15926.5    -1356.1    -1055.2    668.9    -10085.6    -1691.6    1943.1    6700.5    -9253.9    8572.3    4539.9    4009.3    -712.2    18206.7    -4100.2    -3228.2    -5934    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    
-803921    299.7    13552.2    1161.3    -10400.8    18007.8    -1863    -18854.1    3176.3    4496.7    -1603    4617.5    -6340.5    10832.5    334    -15918.3    -1349.4    -1047.1    642.6    -10088.9    -1702.2    1945.1    6693.7    -9256.8    8568.8    4538.5    3994.5    -713.4    18206.5    -4091.3    -3218.1    -5948.9    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    
-680774    292.2    13549.4    1163.6    -10390.2    17989.7    -1854.5    -18846.8    3176.7    4489.8    -1597.6    4621.9    -6338.3    10829.4    340    -15914    -1349.3    -1051    656.9    -10086.1    -1697    1933.9    6685.1    -9253.1    8567    4541.9    3994.6    -708.2    18188.2    -4088.3    -3219.9    -5943.9    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    
-460715    300.3    13550.4    1157.9    -10374.4    17985    -1858.2    -18854.7    3168.9    4479.1    -1604.2    4626.2    -6326.9    10832.3    355    -15897.8    -1348.1    -1051.3    647.8    -10074.5    -1688.8    1930.6    6685.8    -9247.4    8556.8    4542.8    3988.7    -702.1    18185.2    -4104.1    -3227    -5939.5    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    
-175456    298    13556.7    1157.5    -10368.9    17996.4    -1862.6    -18841.5    3163.7    4478.5    -1609.8    4626.5    -6328.2    10831.4    364.5    -15906    -1344.1    -1062.2    654    -10096.3    -1694.4    1935.3    6692.3    -9257.5    8566.3    4535.2    3987.7    -724.5    18191.9    -4099.3    -3233.7    -5930.3    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    
134555    293.4    13550.7    1154.7    -10369.4    18010.8    -1858.5    -18867.3    3174.6    4495.9    -1600.1    4612.3    -6330.9    10850.8    356.6    -15927    -1344.5    -1053.8    652.5    -10095.5    -1695.1    1935.6    6696.3    -9272.8    8569.5    4539.6    3993.9    -712.9    18203    -4097    -3229.8    -5936.5    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    
425857    296.4    13565.2    1167.1    -10380.8    18017.2    -1862.2    -18869.5    3164.7    4499.9    -1596.5    4596.2    -6331.4    10837.3    356.7    -15918.9    -1339.2    -1053.1    652.6    -10087.7    -1699.4    1941.1    6703.3    -9263.1    8559.3    4556.5    3999.1    -723.1    18206.2    -4088.8    -3215.4    -5935.6    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    
657236    297.2    13557.8    1159.7    -10387.4    18000.1    -1862.2    -18852.5    3178.3    4484    -1605.4    4622.9    -6342.4    10845.1    351.1    -15925.8    -1323.8    -1057.1    650.7    -10094.6    -1700.8    1944    6697    -9248.2    8574.5    4546    4004    -727.1    18220.9    -4087.5    -3223    -5930.5    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    
796128    309    13562.5    1169.1    -10391.2    18005.2    -1841.8    -18859.9    3182.4    4487.8    -1588.3    4611.2    -6337.2    10837.6    362.4    -15926.4    -1337    -1035.8    642.2    -10085.6    -1699.2    1949.2    6702.8    -9261.2    8568.7    4560.2    4007    -713.6    18218.1    -4093.1    -3222.8    -5933.3    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    
824105    299.9    13574.4    1149.6    -10401.4    17997    -1836.3    -18856.8    3169.9    4483    -1590.3    4616    -6339.4    10833.9    343.3    -15910.4    -1342.5    -1046.3    639.2    -10086.6    -1701.3    1934.5    6687.2    -9251.8    8559.4    4542.9    3988.6    -717.1    18213.2    -4105.1    -3229.4    -5931.9    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    
737629    310.7    13566.4    1154.7    -10404.1    18003.9    -1848    -18840.3    3179.2    4482.3    -1592.8    4609.4    -6330.6    10826.4    367    -15914.3    -1337.8    -1057.5    637.8    -10080.7    -1706.8    1939.8    6695.3    -9243    8546.2    4545.8    4000.5    -711    18201.3    -4096.3    -3229.3    -5945    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    
548037    304.7    13562    1147.3    -10397.1    18002.5    -1859    -18853.9    3169.2    4496.4    -1589    4616.2    -6334.5    10838.5    362.9    -15913.8    -1341.3    -1050.1    648.7    -10081.2    -1696.5    1924.7    6685.2    -9262.3    8559.9    4536.8    3996.3    -704.9    18216.8    -4098.8    -3219.6    -5943.1    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    
281499    312.5    13577.2    1153.2    -10426.4    18011.3    -1856    -18849.2    3178    4494.1    -1590.5    4607.6    -6336.5    10836.3    353    -15930.8    -1334.5    -1056.4    653.3    -10093.3    -1700.2    1939.5    6694.8    -9267.5    8563.4    4545    3997.9    -712.2    18211.6    -4105    -3234.1    -5932.7    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    
-24656.4    300.3    13552.4    1149.2    -10428    18013.7    -1862    -18844.4    3171.3    4484.3    -1608.2    4613.9    -6329.6    10851.6    365    -15926.2    -1354.8    -1057.1    645.3    -10075.6    -1690.4    1936.7    6691    -9258.5    8579.6    4543.8    3997.9    -706.5    18239.7    -4098.6    -3239.9    -5932.8    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    
-327508    309.4    13558.6    1137.9    -10410.6    18008.2    -1857.2    -18848.6    3174.9    4491.3    -1597.8    4620.5    -6346.2    10836.7    353.5    -15929.1    -1346    -1053.9    639    -10097.8    -1698.2    1934.6    6701.9    -9252.9    8567.5    4550.1    3991.7    -707.9    18205.3    -4088.1    -3222.8    -5938.5    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    
-584198    309.4    13566.4    1155.9    -10417    18005.1    -1857.5    -18859.5    3179.5    4495.3    -1597.1    4610.3    -6340.7    10832.2    357.5    -15926.9    -1353.1    -1048.8    634.4    -10099.2    -1700.9    1939.9    6691.2    -9247.8    8560.2    4559.5    3998.6    -708.5    18218.7    -4106.3    -3216.9    -5940.8    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    
-757699    317    13561.3    1153.7    -10404.1    18008.1    -1853.2    -18851.9    3171    4473    -1593.8    4622.4    -6334.3    10839    365    -15926    -1346    -1047.4    653.1    -10093.8    -1699.7    1926.9    6699.8    -9246    8570.3    4537.2    3983.6    -706.4    18218.5    -4109    -3240    -5931.2    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    
-824357    303.4    13556.5    1158.8    -10401.9    17998.6    -1850.5    -18865.1    3164.8    4488    -1596.3    4614.6    -6344.3    10840.3    361.2    -15912.5    -1341.5    -1035.1    646.4    -10096.3    -1693.6    1921.9    6693.6    -9258.7    8565    4536.6    4001    -712.4    18210.5    -4106.8    -3230.1    -5944.2    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    
-775574    315.7    13558.3    1153.5    -10395.3    18006.5    -1851.7    -18858.5    3191    4495.8    -1594.3    4625.2    -6339.5    10835.2    368.9    -15935.3    -1340.1    -1037.5    647    -10086.5    -1708.2    1920.4    6716.3    -9252    8562.5    4556.4    3983.2    -720.7    18211.8    -4098.1    -3216.6    -5939.1    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    
-617368    310.4    13550.8    1158.3    -10380.2    17997.5    -1855.7    -18846.2    3178.5    4485.7    -1589.6    4612.9    -6333.4    10837    369.2    -15919    -1347.8    -1050.7    646.3    -10087.2    -1692.5    1927    6705.9    -9265.3    8567.7    4525.8    3997.9    -709.9    18201.3    -4101.1    -3225.5    -5951.6    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    
-371248    314.1    13557.1    1154.5    -10367.9    17979.1    -1883.9    -18852.9    3174.3    4490.5    -1603.4    4609.2    -6330.9    10831.2    362.8    -15909.6    -1361    -1058.5    645.2    -10069.4    -1705.7    1935.3    6685.7    -9242.4    8563.8    4538.7    3998    -710.3    18177    -4089.7    -3240.9    -5935.6    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    
-72839.3    311.6    13553.3    1150.6    -10377.8    17996.2    -1878.9    -18845.6    3181.3    4478.8    -1599.4    4620.1    -6342.3    10841.5    359.3    -15910.1    -1354.3    -1059.6    654.8    -10078.8    -1704.2    1935.7    6698.4    -9238.9    8551.3    4544.8    3994.5    -706.4    18201.2    -4088.6    -3235.1    -5945.2    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    
235895    321.8    13560.5    1172.5    -10393.9    18010.1    -1865.2    -18856.1    3181.5    4480.4    -1601    4612.9    -6350.1    10841.5    366.8    -15926.2    -1351.5    -1051.8    664.8    -10085.5    -1683.5    1943.8    6707.3    -9260.8    8592    4544.1    3999.4    -700.1    18208.9    -4098.8    -3222.2    -5940.8    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    
511493    311.6    13556.9    1155.4    -10387.8    18012.4    -1869.6    -18850.7    3184.9    4494.7    -1606.9    4627.1    -6353.1    10839.3    365.5    -15921.7    -1363    -1061.1    658.4    -10086.2    -1700.4    1942.4    6694.3    -9264.7    8572.2    4543.6    4004.2    -714.2    18203.4    -4091.8    -3218.8    -5947.8    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    
714975    323.8    13560.8    1160.7    -10388    18004.6    -1852.1    -18854.7    3170.3    4493.6    -1584.3    4621.7    -6339.1    10842.3    370.2    -15934.3    -1358.3    -1047.9    668.4    -10083.1    -1694.7    1931.6    6695.7    -9246.8    8559    4541.1    4008.8    -715.9    18205.6    -4090.5    -3228    -5958.6    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    
818226    312.1    13552.5    1161.6    -10383.1    18005    -1864.7    -18872    3177.1    4496.7    -1587.3    4621.3    -6336.7    10838.8    379    -15917.8    -1348.5    -1060.1    655.9    -10091.9    -1702.1    1932.5    6699.6    -9247.3    8586.4    4536.8    3998.4    -712.7    18208.9    -4089.4    -3225.8    -5936.2    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    
807775    312.3    13541.2    1154.6    -10397.4    18003.2    -1861.9    -18846.5    3169.3    4500.8    -1599.7    4622    -6336.9    10839.7    378.9    -15916.1    -1349    -1052.1    658.3    -10078.7    -1685.7    1926.7    6700    -9248    8575.2    4541.9    3999.5    -710.7    18199.7    -4100.6    -3227    -5929.9    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    
684914    326.5    13548.6    1154.8    -10400.6    18002.6    -1860.9    -18845    3187.4    4501    -1605.6    4621.6    -6331.4    10838.5    378    -15919.8    -1356    -1056.5    665    -10074.9    -1705.6    1928.7    6691.2    -9244    8572.7    4547.9    3996.5    -711.8    18192.5    -4095.4    -3225.9    -5933.3    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    
